Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
CONCURRENT TECHNOLOGIES PLC,LON:CNC,27/09/2018 17:24:07,79.5,77.24,80.82,77.24,141343,93.5,67.5
CONDOR GOLD PLC,LON:CNR,27/09/2018 16:30:00,35,34.65,36,34.65,51904,61.85,33
CONNECT GROUP PLC,LON:CNCT,27/09/2018 16:35:12,32.5,31.8,32.95,31.8,176293,119.95,16.78
CONNEMARA MINING COMPANY PLC,LON:CON,27/09/2018 16:30:00,2.13,2.1,2.13,2.1,135177,5.6,1.9
CONROY GOLD & NATURAL RESOURCES PLC,LON:CGNR,27/09/2018 16:30:00,11,11,11.5,11,17480,47,10.15
CONSORT MEDICAL PLC,LON:CSRT,27/09/2018 16:35:26,1174,1171.7,1199,1162,487,1294,1040
CONTANGO HOLDINGS PLC,LON:CGO,27/09/2018 16:30:00,3.51,,,,0,23.5,14.5
CONTOURGLOBAL PLC,LON:GLO,27/09/2018 16:35:00,206.2,205.2,214.8,205.2,26477,305.6,193.7
CONVATEC GROUP PLC,LON:CTEC,27/09/2018 16:35:13,235.1,239.3,240.5,235.1,2309853,288,181.4
CONYGAR INVESTMENT COMPANY PLC (THE),LON:CIC,27/09/2018 16:30:00,172,172,172,172,5500,178.75,145
CORA GOLD LIMITED,LON:CORA,27/09/2018 16:30:00,10.23,10.3,10.3,10.23,169602,19,10.23
CORAL PRODUCTS PLC,LON:CRU,27/09/2018 16:30:00,11,11.27,11.27,11,48581,14.75,8.05
CORERO NETWORK SECURITY PLC,LON:CNS,27/09/2018 16:30:00,10.29,10.11,10.29,10.11,67028,11,5.25
CORO ENERGY PLC,LON:CORO,27/09/2018 16:30:00,3.5,3.5,3.51,3.5,349557,405,3
COSTAIN GROUP PLC,LON:COST,27/09/2018 16:35:08,419,396,422,396,116675,494,390.51
COUNTRYSIDE PROPERTIES PLC,LON:CSP,27/09/2018 16:35:04,347.2,349,349.6,346.8,876758,387,295
COUNTRYWIDE PLC,LON:CWD,27/09/2018 17:23:44,11.8,12.4,12.4,11.43,2563530,139,10
CPL RESOURCES PLC,LON:CPS,27/09/2018 16:30:00,506.1,,,,0,575,500
CPPGROUP PLC,LON:CPP,27/09/2018 16:30:00,9.92,8.7,9.92,8.7,296471,14.7,8.5
CQS NEW CITY HIGH YIELD FUND LIMITED,LON:NCYF,27/09/2018 16:35:09,61,60.41,61,60.4,278351,63.6,56
CRADLE ARC PLC,LON:CRA,27/09/2018 16:30:00,1.79,1.8,1.8,1.55,2741591,11.7,1.55
CRANEWARE PLC,LON:CRW,27/09/2018 16:41:09,3275,3300,3425,3275,10480,3650,1292.5
CRANSWICK PLC,LON:CWK,27/09/2018 16:35:32,3408,3396,3412,3334,39426,3502,2724
CRAVEN HOUSE CAPITAL PLC,LON:CRV,27/09/2018 16:30:00,4.5,,,,0,5.9,3.1
CRAWSHAW GROUP PLC,LON:CRAW,27/09/2018 16:30:47,3.1,3.25,3.48,3.1,298976,19.15,2
CREIGHTONS PLC,LON:CRL,27/09/2018 16:30:00,26.31,26.98,27.35,26.31,38066,45.1,18.65
CREO MEDICAL GROUP PLC,LON:CREO,27/09/2018 17:23:33,225,222,228,222,27275,228,67.02
CREST NICHOLSON HOLDINGS PLC,LON:CRST,27/09/2018 16:35:08,349.2,345.8,352,341,1348268,591.5,340
CRH PLC,LON:97GM,,0,,,,0,,
CRH PLC,LON:CRH,,,,,,,,
CRIMSON TIDE PLC,LON:TIDE,27/09/2018 16:30:00,2.7,2.7,2.7,2.7,1564650,3.8,2.35
CRODA INTERNATIONAL PLC,LON:49GP,08/11/2017 13:45:28,118,,,,0,107.5,107.5
CRODA INTERNATIONAL PLC,LON:50GP,07/12/2017 14:29:57,105,,,,0,101,98
CRODA INTERNATIONAL PLC,LON:CRDA,27/09/2018 16:35:27,5200,5200,5202,5168,207554,5290,3709
CROMA SECURITY SOLUTIONS GROUP PLC,LON:CSSG,27/09/2018 16:30:00,101,98,104,98,12788,124.75,42
CROPPER (JAMES) PLC,LON:CRPR,27/09/2018 16:30:00,1280,1280,1320,1255,2612,1900,1250
CROWN PLACE VCT PLC,LON:CRWN,27/09/2018 16:30:00,31.4,,,,0,31.4,27.6
CRUSADER RESOURCES LIMITED,LON:CAS,27/09/2018 16:33:21,1.25,1.25,1.25,1.25,50000,3.2,1.25
CRYSTAL AMBER FUND LIMITED,LON:CRS,27/09/2018 16:30:00,229.96,226.7,229.96,226.7,3487,239.12,170
CSF GROUP PLC,LON:CSFG,27/09/2018 16:30:00,1.9,1.9,1.9,1.9,4549,2.88,0.92
CURTIS BANKS GROUP PLC,LON:CBP,27/09/2018 16:30:00,281.91,297,297,281.91,6525,349.2,235.1
CURZON ENERGY PLC,LON:CZN,27/09/2018 16:30:00,5.03,5.03,5.03,5.03,30000,11.4,4.55
CUSTODIAN REIT PLC,LON:CREI,27/09/2018 16:35:29,122,121.6,122.6,121.6,119615,123.27,111
CVC CREDIT PARTNERS EUROPEAN OPPORTUNITIES LIMITED,LON:CCPE,27/09/2018 16:30:00,1.12,1.12,1.12,1.12,22342,1.14,1.04
CVC CREDIT PARTNERS EUROPEAN OPPORTUNITIES LIMITED,LON:CCPG,27/09/2018 16:35:02,114.5,115,115.02,114.5,423107,117,109.5
CVS GROUP PLC,LON:CVSG,27/09/2018 16:38:34,971.75,1029,1062.3,959.5,308973,1500,13.22
CYANCONNODE HOLDINGS PLC,LON:CYAN,27/09/2018 16:30:00,13.2,12.78,13.2,12.78,154471,31.8,6.25
CYBG PLC,LON:CYBG,27/09/2018 16:35:02,325.8,326.6,327,323.2,1401658,367,283.2
D4T4 SOLUTIONS PLC,LON:D4T4,27/09/2018 16:30:00,196.15,195.56,201,195.56,23328,201,96
DAEJAN HOLDINGS PLC,LON:DJAN,27/09/2018 16:35:22,5870,5850,6020,5850,1216,6540,5500
DAILY MAIL & GENERAL TRUST PLC,LON:DMGT,27/09/2018 16:35:02,710.5,730.5,734.5,709,744732,781,500
DAIRY CREST GROUP PLC,LON:DCG,27/09/2018 16:35:20,464,462.6,464.7,460.6,404752,624,445.2
DAIRY FARM INTERNATIONAL HOLDINGS LD,LON:DFI,29/06/2018 10:23:22,8.79,,,,0,9.35,7.83
DAIRY FARM INTERNATIONAL HOLDINGS LD,LON:DFIB,,,,,,,,
DAIRY FARM INTERNATIONAL HOLDINGS LD,LON:DFIJ,,,,,,,,
DALATA HOTEL GROUP PLC,LON:DAL,,,,,,,,
DALRADIAN RESOURCES INC.,LON:DALR,07/09/2018 11:25:43,85,,,,0,93.25,51.75
DANAKALI LIMITED,LON:DNK,27/09/2018 16:35:14,48,46,48,46,7888,55,40.1
DART GROUP PLC,LON:DTG,27/09/2018 16:35:08,918,876,921,876,253597,1053,515
DATANG INTERNATIONAL POWER GENERATION COMPANY LD,LON:DAT,,,,,,,,
DAVICTUS PLC,LON:DVT,27/09/2018 16:30:00,12,,,,0,12,10
DCC PLC,LON:DCC,27/09/2018 16:35:23,7000,7135,7155,6850,1048525,7808.11,6445
DCD MEDIA PLC,LON:DCD,27/09/2018 16:30:00,451,,,,0,690,245
DEBENHAMS PLC,LON:DEB,27/09/2018 16:35:21,9.81,9.5,10.23,9.5,5173362,51.25,9.45
DECHRA PHARMACEUTICALS PLC,LON:DPH,27/09/2018 16:35:04,2130,2220,2227.58,2116,589830,3180.48,1956
DEEPMATTER GROUP PLC,LON:DMTR,27/09/2018 16:30:00,3.27,3,3.27,2.9,44016,4.55,1.1
DEFENX PLC,LON:DFX,27/09/2018 16:30:00,13,,,,0,180,12.3
DEKELOIL PUBLIC LIMITED,LON:DKL,27/09/2018 16:30:00,3.88,3.8,4,3.65,374993,12.25,3.6
DE LA RUE PLC,LON:DLAR,27/09/2018 16:35:18,498,473.5,501,473.5,64445,704.5,438.13
DELTEX MEDICAL GROUP PLC,LON:DEMG,27/09/2018 16:30:00,1.27,1.21,1.48,1.21,2757823,3.25,0.72
DERRISTON CAPITAL PLC,LON:DERR,27/09/2018 16:30:00,15.79,16.23,16.25,15.32,529290,22,10.55
DERWENT LONDON PLC,LON:DLN,27/09/2018 16:35:18,2859,2878,2878,2851,113716,3241,2608
DESTINY PHARMA PLC,LON:DEST,27/09/2018 16:30:00,88,,,,0,169.5,85.5
DEVRO PLC,LON:DVO,27/09/2018 17:00:15,209.3,207.66,211.62,207.5,102464,247,185
DEWHURST PLC,LON:DWHA,27/09/2018 16:30:00,555,,,,0,660,445
DEWHURST PLC,LON:DWHT,27/09/2018 16:30:00,1030.1,,,,0,1248,665
DFS FURNITURE PLC,LON:DFS,27/09/2018 16:35:15,216,210,217,210,107942,250,170
DIAGEO PLC,LON:DGE,27/09/2018 16:54:24,2723.5,2698.5,2723.5,2691,2778367,2885,2345.5
DIALIGHT PLC,LON:DIA,27/09/2018 16:35:04,500,518,526,500,38147,830,460
DIGNITY PLC,LON:DTY,27/09/2018 16:36:31,1019.63,1025,1029,1015,87282,2475,734.92
DILLISTONE GROUP PLC,LON:DSG,27/09/2018 16:30:00,60,,,,0,105,52
DIPLOMA PLC,LON:DPLM,27/09/2018 16:35:19,1411,1394,1411,1379,95643,1486.2,1027
DIRECTA PLUS PLC,LON:DCTA,27/09/2018 16:30:00,63.95,73,73,56,268102,79,36.1
DIRECT LINE INSURANCE GROUP PLC,LON:DLG,27/09/2018 16:35:09,331,330,332.2,325.2,2810731,397,319.2
DISCOVERIE GROUP PLC,LON:DSCV,27/09/2018 16:35:16,375,369.6,384,369.6,8584,456,295
DISTIL PLC,LON:DIS,27/09/2018 16:30:00,2.38,2.3,2.38,2.22,725869,3.52,0.02
DIURNAL GROUP PLC,LON:DNL,27/09/2018 16:30:00,110.6,110.6,110.6,110.6,115,215.8,110
DIVERSE INCOME TRUST (THE) PLC,LON:DIVI,27/09/2018 16:35:20,103.5,104.35,105.72,103,151674,111,96.3
DIVERSIFIED GAS & OIL PLC,LON:DGOC,27/09/2018 16:35:19,121,123.02,123.02,120.5,13880,130,0.79
DIXONS CARPHONE PLC,LON:DC.,,,,,,,,
DODS GROUP PLC,LON:DODS,27/09/2018 16:30:00,10.5,10.5,10.5,10.5,2780,15,9.75
DOLPHIN CAPITAL INVESTORS LIMITED,LON:DCI,27/09/2018 16:30:00,6.4,,,,0,8,5.8
DOMINO'S PIZZA GROUP PLC,LON:DOM,27/09/2018 16:35:01,282.7,283.7,284.2,280,1398316,390,274.8
DORIC NIMROD AIR ONE LIMITED,LON:DNA,27/09/2018 16:30:00,112.75,112.75,112.75,112.75,1032,114.5,98
DORIC NIMROD AIR THREE LIMITED,LON:DNA3,27/09/2018 16:30:00,102.15,102,102.15,102,39174,107,94
DORIC NIMROD AIR TWO LIMITED,LON:DNA2,27/09/2018 16:30:00,217.36,217.37,217.37,217.36,3865,311,198
DOTDIGITAL GROUP PLC,LON:DOTD,27/09/2018 16:35:02,96,97.3,99,96,63288,106,70
DOWNING FOUR VCT PLC,LON:D467,27/09/2018 16:30:00,29.9,,,,0,48,2
DOWNING FOUR VCT PLC,LON:D4G,27/09/2018 16:30:00,90,,,,0,100,90
DOWNING FOUR VCT PLC,LON:D4H,27/09/2018 16:30:00,0,,,,0,100,100
DOWNING FOUR VCT PLC,LON:D4OA,27/09/2018 16:30:00,12,,,,0,20,11
DOWNING FOUR VCT PLC,LON:D4OO,27/09/2018 16:30:00,5,,,,0,15.5,15.5
DOWNING FOUR VCT PLC,LON:D4SA,27/09/2018 16:30:00,29.9,,,,0,30,0.01
DOWNING FOUR VCT PLC,LON:D4SO,27/09/2018 16:30:00,40,,,,0,10.55,10.55
DOWNING FOUR VCT PLC,LON:DO1D,27/09/2018 16:30:00,1,,,,0,76,1
DOWNING ONE VCT PLC,LON:DDV1,27/09/2018 16:30:00,79.5,,,,0,85.39,79.5
DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC,LON:DSM,27/09/2018 16:30:00,89.78,89.1,89.78,88.96,15076,101.5,86.63
DOWNING THREE VCT PLC,LON:DP3F,27/09/2018 16:30:00,20,,,,0,60,10
DOWNING THREE VCT PLC,LON:DP3H,27/09/2018 16:30:00,81,,,,0,81,66
DOWNING THREE VCT PLC,LON:DP3J,27/09/2018 16:30:00,94.5,,,,0,100,94.5
DOWNING TWO VCT PLC,LON:DP2F,27/09/2018 16:30:00,21,,,,0,55,21
DOWNING TWO VCT PLC,LON:DP2G,27/09/2018 16:30:00,70,,,,0,75,62
DOWNING TWO VCT PLC,LON:DP2K,27/09/2018 16:30:00,90,,,,0,100,90
DP AIRCRAFT I LIMITED,LON:DPA,27/09/2018 16:30:00,1.09,1.09,1.09,1.09,15000,1.13,1.05
DP EURASIA N.V.,LON:DPEU,27/09/2018 16:35:20,86.5,87.11,88,86.5,39664,249.5,81.1
DP POLAND PLC,LON:DPP,27/09/2018 17:23:53,32.75,32.5,33.5,31.13,105543,43.2,24.5
DRAGANFLY INVESTMENTS LIMITED,LON:DRG,21/03/2018 16:05:13,0.28,,,,0,1.55,0.45
DRAGON-UKRAINIAN PROPERTIES & DEVELOPMENT PLC,LON:DUPD,27/09/2018 16:30:00,14.9,,,,0,18,11
DRAPER ESPRIT PLC,LON:GROW,27/09/2018 16:35:28,600,605,605,585,12882,650,318
DRAX GROUP PLC,LON:DRX,27/09/2018 16:37:16,384.8,379.4,384.8,375.8,1698525,389.8,218
DRIVER GROUP PLC,LON:DRV,27/09/2018 16:30:00,81.5,81.5,81.5,81.5,156,87,57
DRUM INCOME PLUS REIT PLC,LON:DRIP,27/09/2018 16:30:00,92,92,92,92,250,99,91
DUKEMOUNT CAPITAL PLC,LON:DKE,27/09/2018 16:30:00,0.4,0.42,0.42,0.4,212728,0.73,0.35
DUKE ROYALTY LIMITED,LON:DUKE,27/09/2018 16:30:00,45.14,45.9,45.9,45.14,18840,50.16,36.25
DUNEDIN ENTERPRISE INVESTMENT TRUST PLC,LON:DNE,27/09/2018 16:30:00,367,357.4,367,357.4,1944,498,349.05
DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,LON:DIG,27/09/2018 16:30:00,256,255.2,256.5,255,36386,270,234
DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC,LON:DNDL,27/09/2018 16:30:00,297.1,297.05,297.1,295,12455,318,241
DUNELM GROUP PLC,LON:DNLM,27/09/2018 16:35:02,543,538.5,546,532.5,168882,760,460.6
DX (GROUP) PLC,LON:DX.,,,,,,,,
EAGLE EYE SOLUTIONS GROUP PLC,LON:EYE,27/09/2018 16:30:00,139.33,,,,0,269,120
EARTHPORT PLC,LON:EPO,27/09/2018 16:30:00,8.48,8.4,8.48,8,294059,26,8
EASYHOTEL PLC,LON:EZH,27/09/2018 16:30:00,103,103,103,103,7672,132,84.5
EASYJET PLC,LON:EZJ,27/09/2018 16:35:21,1325.5,1348.5,1352.61,1312,4244403,1808.5,1191
EBIQUITY PLC,LON:EBQ,27/09/2018 16:33:50,43,41,43,41,83880,116,35
ECCLESIASTICAL INSURANCE OFFICE PLC,LON:ELLA,27/09/2018 16:30:00,150.4,150.26,151,150,30615,160.94,110
ECHO ENERGY PLC,LON:ECHO,27/09/2018 16:30:00,11.26,11.4,11.55,11.22,1548669,21.75,10.53
ECKOH PLC,LON:ECK,27/09/2018 16:30:00,36,35.75,36,35.31,199779,53,32.5
ECO ANIMAL HEALTH GROUP PLC,LON:EAH,27/09/2018 16:30:00,480,480,495,480,16077,640,450
ECO (ATLANTIC) OIL & GAS LTD,LON:ECO,27/09/2018 16:32:30,49,49.9,49.9,49,58502,55.1,17.13
ECOFIN GLOBAL UTILITIES AND INFRASTRUCTURE TRUST PLC,LON:EGL,27/09/2018 16:30:00,126.62,127.36,127.36,124,29013,135.5,108.51
ECR MINERALS PLC,LON:ECR,27/09/2018 16:30:00,0.94,0.92,0.95,0.85,7328871,1.43,0.6
ECSC GROUP PLC,LON:ECSC,27/09/2018 16:30:00,104,99,104,99,1152,250,67.5
EDDIE STOBART LOGISTICS PLC,LON:ESL,27/09/2018 16:30:00,114.02,114,115,113,10012,160.51,111
EDEN RESEARCH PLC,LON:EDEN,27/09/2018 16:30:00,10.3,10,10.3,9.5,93409,16.5,7.55
EDENVILLE ENERGY PLC,LON:EDL,27/09/2018 16:30:00,0.27,0.28,0.28,0.27,31305332,0.72,0.22
EDGE PERFORMANCE VCT PLC,LON:EDGH,27/09/2018 16:30:00,22,,,,0,45,22
EDGE PERFORMANCE VCT PLC,LON:EDGI,27/09/2018 16:30:00,23,,,,0,30.8,21
EDINBURGH DRAGON TRUST PLC,LON:EFM,27/09/2018 16:35:09,363,363,363,360,73883,394,344.5
EDINBURGH INVESTMENT TRUST PLC,LON:EDIN,27/09/2018 16:35:26,677,677,679,674,183675,727,608
EDINBURGH WORLDWIDE INVESTMENT TRUST PLC,LON:EWI,27/09/2018 16:30:00,986,982.96,992,982.96,35911,1025,646
EDISTON PROPERTY INVESTMENT COMPANY PLC,LON:EPIC,27/09/2018 16:35:02,111,109.75,111,109,33522,115,102.5
EF REALISATION COMPANY LIMITED,LON:EFR,27/09/2018 16:30:00,70,,,,0,72.75,26.6
EGDON RESOURCES PLC,LON:EDR,27/09/2018 16:30:00,6.85,6.7,6.95,6.65,114093,12.75,5.42
EI GROUP PLC,LON:EIG,27/09/2018 16:35:29,170,163,172.8,163,12699095,174.4,114.2
EIH PLC,LON:EIH,27/09/2018 16:30:00,0.21,,,,0,0.28,0.21
EJF INVESTMENTS LTD,LON:EJFI,27/09/2018 16:30:00,182.6,182.6,182.6,182.6,170,187,151
EJF INVESTMENTS LTD,LON:EJFZ,27/09/2018 16:30:00,112,,,,0,112,100
EKF DIAGNOSTICS HOLDINGS PLC,LON:EKF,27/09/2018 16:30:00,36.9,37,37.53,36,46225,41.55,22
ELAND OIL & GAS PLC,LON:ELA,27/09/2018 16:35:14,113.5,115,117.79,113.5,89764,138.5,57
ELDERSTREET DRAPER ESPRIT VCT PLC,LON:EDV,27/09/2018 16:30:00,52,,,,0,57.5,50
ELECOSOFT PLC,LON:ELCO,27/09/2018 16:30:00,84,84.5,84.5,84,24609,92.9,40
ELECTRA PRIVATE EQUITY PLC,LON:ELTA,27/09/2018 16:30:00,878,880.4,885.8,876,36467,1884,818
ELECTROCOMPONENTS PLC,LON:ECM,27/09/2018 16:35:09,717.4,717.4,720.6,714.6,492163,779.2,559
ELEGANT HOTELS GROUP PLC,LON:EHG,27/09/2018 17:23:54,68,66,69,66,35443,97.5,66
ELEKTRON TECHNOLOGY PLC,LON:EKT,27/09/2018 16:37:09,44,44,44.8,44,70144,49,16.05
ELEMENTIS PLC,LON:ELM,27/09/2018 16:35:12,267,270,270,264.6,633776,321.8,238
EL ORO LTD,LON:ELX,27/09/2018 16:30:00,65,,,,0,78,60
EMIS GROUP PLC,LON:EMIS,27/09/2018 16:35:02,1028,1016,1038,1014,90502,1074,9.42
EMMERSON PLC,LON:EML,27/09/2018 17:23:37,3.75,3.5,3.75,3.49,1273313,4.9,2.25
EMPIRIC STUDENT PROPERTY PLC,LON:ESP,27/09/2018 16:35:27,95.8,95,96,95,1005478,102.25,81.2
EMPRESARIA GROUP PLC,LON:EMR,27/09/2018 16:30:00,80.15,80.15,80.15,80.15,20735,135,69
EMPYREAN ENERGY PLC,LON:EME,27/09/2018 16:30:00,8.85,9.17,9.17,8.74,1088209,24.65,0.16
ENDEAVOUR INTERNATIONAL CORPORATION,LON:ENDV,,0,,,,0,0,0
ENERGEAN OIL & GAS PLC,LON:ENOG,27/09/2018 16:35:03,594,607,610,589,15580,610,410
ENERGISER INVESTMENTS PLC,LON:ENGI,27/09/2018 16:30:00,1.25,1.25,1.25,1.25,100000,2.25,0.8
ENQUEST PLC,LON:ENQ,27/09/2018 16:35:28,42.05,43.1,43.4,41.45,4643703,45.25,23.75
ENTEQ UPSTREAM PLC,LON:NTQ,27/09/2018 16:30:00,28.75,28,28.75,28,5186,42,18.75
ENTERTAINMENT ONE LTD.,LON:ETO,27/09/2018 16:36:56,417,382.2,445,378.6,1674738,445,239.8
EPE SPECIAL OPPORTUNITIES PLC,LON:ESO,27/09/2018 16:30:00,135.1,135.1,135.1,135.1,1509,343,130
EP GLOBAL OPPORTUNITIES TRUST PLC,LON:EPG,27/09/2018 16:30:00,320,318.9,321,318.9,7575,331,286
EPWIN GROUP PLC,LON:EPWN,27/09/2018 16:30:00,83.5,83.65,84,83.5,17524,90.9,69.1
EQTEC PLC,LON:EQT,27/09/2018 17:24:10,1.33,1.26,1.43,1.18,33036887,4,0.27
EQUATORIAL PALM OIL PLC,LON:PAL,27/09/2018 16:30:00,1.5,1.74,1.82,1.5,105686,3.5,1.4
EQUINITI GROUP PLC,LON:EQN,27/09/2018 16:35:07,261,261.5,264.5,257.5,1007970,330,202.5
ERGOMED PLC,LON:ERGO,27/09/2018 16:30:00,150,150,150,150,2864,248,145
ERRIS RESOURCES PLC,LON:ERIS,27/09/2018 16:30:00,8,8.7,11.5,8,343254,28,7.25
ESCAPE HUNT PLC,LON:ESC,27/09/2018 16:30:00,107,107,107,107,110,143,107
ESERVGLOBAL LIMITED,LON:ESG,27/09/2018 16:30:00,7.22,6.35,7.22,6.25,1290141,13.5,5.8
ESSENTRA PLC,LON:ESNT,27/09/2018 16:35:20,410,413.6,413.8,408.6,315078,565,405.2
ESTABLISHMENT INVESTMENT TRUST PLC,LON:ET.,,,,,,,,
ESURE GROUP PLC,LON:ESUR,27/09/2018 16:35:26,277.6,278,278.4,277.6,1349914,285.4,169.04
E-THERAPEUTICS PLC,LON:ETX,27/09/2018 16:30:00,7,7,7,7,964,10.75,5.8
ETHERNITY NETWORKS LTD,LON:ENET,27/09/2018 16:30:00,22.55,22.4,23,22.4,68053,164.5,18
EURASIA MINING PLC,LON:EUA,27/09/2018 16:30:00,0.44,0.44,0.44,0.42,3639102,0.9,0
EUROCELL PLC,LON:ECEL,27/09/2018 16:30:00,240,240,241,240,1939,268,195
EUROMONEY INSTITUTIONAL INVESTOR PLC,LON:ERM,27/09/2018 16:35:27,1334,1356,1356,1330,66306,1462,1091
EUROPA METALS LTD,LON:EUZ,27/09/2018 16:30:00,0.15,0.14,0.15,0.14,28147320,0.17,0.04
EUROPA OIL & GAS (HOLDINGS) PLC,LON:EOG,27/09/2018 16:30:00,3.82,3.82,3.82,3.82,29366,7.68,0.06
EUROPEAN ASSETS TRUST NV,LON:49BI,,0,,,,0,,
EUROPEAN ASSETS TRUST NV,LON:EAT,27/09/2018 16:30:00,115.04,115.04,115.04,114.65,55340,136,114.5
EUROPEAN METALS HOLDINGS LIMITED,LON:EMH,27/09/2018 16:30:00,20,20.08,20.95,20,122537,57,16
EUROPEAN WEALTH GROUP LIMITED,LON:EWG,,,,,,,,
EU SUPPLY PLC,LON:EUSP,27/09/2018 16:30:00,12.7,12.7,12.7,12.7,5794,18.5,9.5
EVERYMAN MEDIA GROUP PLC,LON:EMAN,27/09/2018 16:30:00,229,224,229.89,224,7758,275,172.5
EVE SLEEP PLC,LON:EVE,27/09/2018 16:30:00,20.6,18.78,20.6,18.78,4326,143.9,15
EVGEN PHARMA PLC,LON:EVG,27/09/2018 16:30:00,17.75,17.75,17.75,17.5,12340,29.25,12.15
EVRAZ PLC,LON:EVR,27/09/2018 16:35:39,560.6,557.2,564.4,554.2,1741567,572,265.7
EVR HOLDINGS PLC,LON:EVRH,27/09/2018 17:24:00,5.23,5.69,5.69,5.1,6789233,19.5,5.1
EXILLON ENERGY PLC,LON:EXI,27/09/2018 16:30:00,68.8,67.59,69,67.57,19650,105,66
EXPERIAN PLC,LON:EXPN,27/09/2018 16:38:34,1971.35,1955.5,1980,1950.5,1668406,1980,1478
FAIRFX GROUP PLC,LON:FFX,27/09/2018 16:30:00,145.4,145.5,147,144,226671,147,68
FAIR OAKS INCOME LIMITED,LON:FA14,27/09/2018 16:30:00,0.96,,,,0,0.99,0.95
FAIR OAKS INCOME LIMITED,LON:FAIR,,,,,,,,
FALANX GROUP LIMITED,LON:FLX,27/09/2018 16:30:00,3.4,3.4,3.59,3.4,817101,8.5,0.05
FALCON OIL & GAS LTD.,LON:FOG,27/09/2018 16:30:00,16,16.02,16.4,16,46006,26.4,14.75
FANDANGO HOLDINGS PLC,LON:FHP,27/09/2018 16:30:00,0.5,,,,0,1.25,0.45
FAROE PETROLEUM PLC,LON:FPM,27/09/2018 16:36:23,164,161.6,164.47,158.6,688429,165,88.75
FARON PHARMACEUTICALS OY,LON:FARN,27/09/2018 16:30:00,101,102.5,105,98,34746,890,50
FASTFORWARD INNOVATIONS LIMITED,LON:FFWD,27/09/2018 16:30:00,12.53,13,13,12.5,406502,30.4,9.72
FASTJET PLC,LON:FJET,27/09/2018 16:30:00,3.5,3.8,3.8,3.5,132388,25,2.75
FBD HOLDINGS PLC,LON:FBH,27/09/2018 16:30:00,10.3,,,,0,12.47,7.9
F&C CAPITAL & INCOME INVESTMENT TRUST PLC,LON:FCI,27/09/2018 16:30:00,326.4,324.4,326.4,324,13916,350,305
F&C COMMERCIAL PROPERTY TRUST LIMITED,LON:FCPT,27/09/2018 16:36:04,140,140.2,140.2,139,1005930,155,133.88
F&C GLOBAL SMALLER COMPANIES PLC,LON:FCS,27/09/2018 16:35:05,1450,1470,1470,1450,19791,1505,1255
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPG,27/09/2018 16:30:00,214,214.44,218,214,11101,222,191
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPI,27/09/2018 16:30:00,133.05,135.89,138,133.05,8691,146,127
F&C PRIVATE EQUITY TRUST PLC,LON:FPEO,27/09/2018 16:30:00,345.8,347.4,349,344,12016,389,307
F&C UK HIGH INCOME TRUST PLC,LON:FHI,27/09/2018 16:30:00,101.38,101.38,101.38,101.38,1683,108,94.5
F&C UK HIGH INCOME TRUST PLC,LON:FHIB,27/09/2018 16:30:00,100.1,100,100.1,100,960,108,95
F&C UK HIGH INCOME TRUST PLC,LON:FHIU,27/09/2018 16:30:00,402.04,402.04,402.04,402.04,914,425.4,382.06
F&C UK REAL ESTATE INVESTMENTS LIMITED,LON:FCRE,27/09/2018 16:36:25,94.4,94,94.4,93.8,122009,109,93.4
FDM GROUP (HOLDINGS) PLC,LON:FDM,27/09/2018 16:35:07,996,1010,1010,994,138615,1139.49,830
FEEDBACK PLC,LON:FDBK,27/09/2018 16:30:00,1.73,1.8,1.82,1.73,1389259,3.6,1.21
FERGUSON PLC,LON:FERG,27/09/2018 16:35:13,6555,6539,6576,6522,515938,6577,4723
FERREXPO PLC,LON:FXPO,27/09/2018 16:35:17,201.9,206,211,196.53,3336295,321.5,138
FEVERTREE DRINKS PLC,LON:FEVR,27/09/2018 16:37:36,3658,3694,3708,3628,283710,4120,1816
FFI HOLDINGS PLC,LON:FFI,27/09/2018 16:35:25,32.8,33.01,33.01,31,143517,160,29
FIDELITY ASIAN VALUES PLC,LON:FAS,27/09/2018 16:30:00,400.5,398.44,401,397,35235,425,352
FIDELITY ASIAN VALUES PLC,LON:FASS,27/09/2018 16:30:00,20.01,20.84,20.84,20,4482,32.92,14.5
FIDELITY CHINA SPECIAL SITUATIONS PLC,LON:FCSS,27/09/2018 16:35:12,213.5,215.5,215.5,213.5,668632,269.5,201.26
FIDELITY EUROPEAN VALUES PLC,LON:FEV,27/09/2018 16:35:22,234.5,235,236.5,232.33,240595,239,199.69
FIDELITY JAPAN TRUST PLC,LON:FJV,27/09/2018 16:35:08,162,159.9,162,159.9,37622,164.67,123.5
FIDELITY SPECIAL VALUES PLC,LON:FSV,27/09/2018 16:35:10,274,276,276.18,274,78882,281,236.61
FIDESSA GROUP PLC,LON:FDSA,,,,,,,,
FIH GROUP PLC,LON:FIH,27/09/2018 16:30:00,336,336,336,336,473,390,280
