Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
JPMORGAN ELECT PLC,LON:JPEI,01/10/2018 16:30:00,110.01,112.99,112.99,110.01,5669,120.99,104.01
JPMORGAN EMERGING MARKETS INVESTMENT TRUST PLC,LON:JMG,01/10/2018 16:35:11,857,858,865,854.8,195284,935,814
JPMORGAN EUROPEAN INVESTMENT TRUST PLC,LON:JETG,01/10/2018 16:35:28,294,293.55,296.28,293,13851,339,287.9
JPMORGAN EUROPEAN INVESTMENT TRUST PLC,LON:JETI,01/10/2018 16:35:06,159.5,157.75,159.5,156.4,54716,178,147.5
JPMORGAN EURO SMALL CO. TRUST PLC,LON:JESC,01/10/2018 16:35:12,405,406.2,406.6,397,95182,448,384.92
JPMORGAN GLOBAL CONVERTIBLES INCOME FUND LIMITED,LON:JGCI,01/10/2018 16:35:01,91,90.63,91,90.5,192838,102.75,89.2
JPMORGAN GLOBAL EMERGING MARKETS INCOME TRUST PLC,LON:JEMI,01/10/2018 16:30:00,121.82,123.84,124.05,121,227715,143,114
JPMORGAN GLOBAL GROWTH & INCOME PLC,LON:JPGI,01/10/2018 16:30:00,328,328.25,331,328,82571,341,299
JPMORGAN INDIAN INVESTMENT TRUST PLC,LON:JII,01/10/2018 16:42:02,629,637,637,624.5,262707,786,624.5
JPMORGAN JAPANESE INVESTMENT TRUST PLC,LON:JFJ,01/10/2018 16:35:46,462,460,464.1,459,465254,473,370.5
JPMORGAN JAPAN SMALLER CO TST PLC,LON:JPS,01/10/2018 16:30:00,449.59,452.57,453.25,444.1,27081,469,367.5
JPMORGAN JAPAN SMALLER CO TST PLC,LON:JPSS,01/10/2018 16:30:00,50,,,,0,52.8,0
JPMORGAN MID CAPITAL INVESTMENT TRUST PLC,LON:JMF,01/10/2018 16:30:00,1175,1177.28,1185.5,1172,11514,1295,1100
JPMORGAN MULTI-ASSET TRUST PLC,LON:MATE,01/10/2018 16:30:00,96.99,95.4,97.54,95.4,34705,103.56,88
JPMORGAN RUSSIAN SECURITIES PLC,LON:JRS,01/10/2018 16:30:00,519.77,518.64,522,516.06,19956,561.7,445
JPMORGAN SMALLER COMPANIES INVESTMENT TRUST PLC,LON:JMI,01/10/2018 16:35:04,1210,1189.7,1210,1175.03,36178,1290,965.5
JPMORGAN US SMALLER CO. INV TST PLC,LON:JUSC,01/10/2018 16:30:00,339.01,341.5,341.5,337.48,46393,347,263
JTC PLC,LON:JTC,01/10/2018 16:35:15,400,400,405,392,2404,420,295
JUBILEE METALS GROUP PLC,LON:JLP,01/10/2018 16:30:00,2.38,2.38,2.47,2.38,1031839,4.61,0.04
JUDGES SCIENTIFIC PLC,LON:JDG,01/10/2018 16:30:00,2920,2826,2920,2826,1687,2940,1875
JUPITER EMERGING & FRONTIER INCOME TRUST PLC,LON:JEFI,01/10/2018 16:30:00,99.03,99.98,100.5,99.03,35760,117.5,92
JUPITER EUROPEAN OPPORTUNITIES TRUST PLC,LON:JEO,01/10/2018 16:42:02,862,864,870,858,87366,901,676
JUPITER FUND MANAGEMENT PLC,LON:JUP,01/10/2018 16:42:02,407,406.1,409,402.3,1423248,638.8,399.6
JUPITER GREEN INVESTMENT TRUST PLC,LON:JGC,01/10/2018 16:30:00,189,191.7,191.7,189,972,196,179
JUPITER UK GROWTH INVESTMENT TRUST PLC,LON:JUKG,01/10/2018 16:30:00,322.16,322.13,322.16,322.13,5776,352,296
JUPITER US SMALLER COMPANIES PLC,LON:JUS,01/10/2018 16:30:00,1097.93,1091.8,1097.93,1091,7315,1113.8,812
JURIDICA INVESTMENTS LIMITED,LON:JIL,01/10/2018 16:30:00,4.3,4.3,4.3,4.3,800,12.05,3.75
JUST EAT PLC,LON:JE.,,,,,,,,
JUST GROUP PLC,LON:JUST,01/10/2018 17:08:04,80.3,86.25,86.25,79.5,7420593,173,69.15
JZ CAPITAL PARTNERS LIMITED,LON:JZCP,01/10/2018 16:30:00,462,,,,0,511,420
JZ CAPITAL PARTNERS LIMITED,LON:JZCZ,01/10/2018 16:30:00,431.92,,,,0,438,418.3
K3 BUSINESS TECHNOLOGY GROUP PLC,LON:KBT,01/10/2018 16:30:00,240.02,,,,0,245.98,155.5
K3 CAPITAL GROUP PLC,LON:K3C,01/10/2018 16:35:27,292,298,298,281,34373,408,123
KAINOS GROUP PLC,LON:KNOS,01/10/2018 16:35:27,423,430.5,430.5,421.14,22100,477.03,283
KAKUZI LD,LON:KAKU,01/10/2018 16:30:00,100,,,,0,92.5,92.5
KAPE TECHNOLOGIES PLC,LON:KAPE,01/10/2018 16:30:00,127.99,126.17,127.99,125.13,75905,139,63
KARELIAN DIAMOND RESOURCES PLC,LON:KDR,01/10/2018 16:30:00,4.45,4.4,4.45,4.4,32735,13.75,3.9
KATORO GOLD PLC,LON:KAT,01/10/2018 16:30:00,1,1.04,1.04,1,150000,3.63,0.7
KAVANGO RESOURCES PLC,LON:KAV,01/10/2018 16:30:00,2.55,2.5,2.55,2.4,331151,3.5,2
KAZERA GLOBAL PLC,LON:KZG,01/10/2018 16:30:00,2.25,2.45,2.45,2.15,190277,5.98,0.05
KAZ MINERALS PLC,LON:KAZ,01/10/2018 16:41:36,537.2,550,559.6,535,1740266,1102.5,421.5
KCOM GROUP PLC,LON:KCOM,01/10/2018 16:35:02,93.6,98,98,92.4,86897,111.25,85.3
KCR RESIDENTIAL REIT PLC,LON:KCR,01/10/2018 16:30:00,70,,,,0,98,57
KEFI MINERALS PLC,LON:KEFI,01/10/2018 16:33:19,2.35,2.2,2.49,2.08,22314440,5,1.51
KELLAN GROUP (THE) PLC,LON:KLN,01/10/2018 16:30:00,0.39,0.36,0.39,0.36,2550479,1.8,0.25
KELLER GROUP PLC,LON:KLR,01/10/2018 16:42:02,1036,1046,1046,1016,41977,1133.68,813
KEMIN RESOURCES PLC,LON:KEM,01/10/2018 16:30:00,2.3,,,,0,5.38,1.7
KENMARE RESOURCES PLC,LON:KMR,01/10/2018 16:35:25,245,248.7,252.3,245,12284,350,205
KERAS RESOURCES PLC,LON:KRS,01/10/2018 16:30:00,0.35,0.35,0.35,0.35,25071,0.54,0.3
KERRY GROUP PLC,LON:KYGA,01/10/2018 16:35:16,95.45,96.15,96.5,94.75,52786,99.45,76.8
KEYSTONE INVESTMENT TRUST PLC,LON:70HF,13/04/2018 11:40:34,98.5,,,,0,93,85
KEYSTONE INVESTMENT TRUST PLC,LON:KIT,01/10/2018 16:30:00,1675,1680,1680,1675,5837,1845,1633.8
KEYSTONE LAW GROUP PLC,LON:KEYS,01/10/2018 16:30:00,443,447,450,442.66,5438,461.4,177
KEYWORDS STUDIOS PLC,LON:KWS,01/10/2018 16:35:15,1946,1964,1992,1926,227655,2110,1320
KIBO ENERGY PLC,LON:KIBO,01/10/2018 16:30:00,3.3,3.25,3.3,3.01,1909206,7.88,0.05
KIER GROUP PLC,LON:KIE,01/10/2018 17:08:28,922,906.5,926.61,900,293492,1183,887
KINGFISHER PLC,LON:KGF,01/10/2018 16:40:53,255.7,257.1,259.9,254.5,9065677,366,241.4
KIN GROUP PLC,LON:KIN,,,,,,,,
KINGS ARMS YARD VCT PLC,LON:KAY,01/10/2018 16:30:00,21,21,21,21,32045,22.8,19
KINGSPAN GROUP PLC,LON:KGP,01/10/2018 16:35:06,40.74,40.34,40.74,40.32,25805,44,31.81
KNIGHTS GROUP HOLDINGS PLC,LON:KGH,01/10/2018 16:30:00,205.05,210.03,210.03,205.05,3448,212.56,166
KODAL MINERALS PLC,LON:KOD,01/10/2018 16:30:00,0.15,0.16,0.16,0.15,8491307,0.29,0.12
KONAMI HOLDINGS CORPORATION,LON:KNM,01/10/2018 10:23:55,4497.12,4502.5,4507.5,4442.5,9000,6400,4190
KOOVS PLC,LON:KOOV,01/10/2018 17:08:02,10.35,10.87,10.87,10.03,2723518,29.94,5
KORE POTASH PLC,LON:KP2,01/10/2018 16:30:00,3.7,3.9,3.9,3.7,138423,25.51,3.6
KOSMOS ENERGY LTD,LON:KOS,01/10/2018 16:30:00,706,,,,0,738,400
KRM22 PLC,LON:KRM,01/10/2018 16:30:00,108,,,,0,159.88,105
KROMEK GROUP PLC,LON:KMK,01/10/2018 16:30:00,30.19,31.19,31.29,29.65,618912,31.99,19.5
KSK POWER VENTUR PLC,LON:KSK,01/10/2018 16:30:00,1.5,,,,0,44.5,1.5
KUBERA CROSS-BORDER FUND LIMITED,LON:KUBC,01/10/2018 16:30:00,0.29,,,,0,0.32,0.26
LAKEHOUSE PLC,LON:LAKE,28/09/2018 16:35:13,35,35.13,35.63,35,33214,44.8,34
LAMPRELL PLC,LON:LAM,01/10/2018 16:35:03,63,64.7,64.7,63,367540,105,56.5
LANCASHIRE HOLDINGS LIMITED,LON:LRE,01/10/2018 16:42:02,608,611.5,618.5,597.5,287141,768.5,522.5
LANDORE RESOURCES LIMITED,LON:LND,01/10/2018 16:30:00,1.33,1.33,1.33,1.33,4500,2.29,1.3
LANDSCAPE ACQUISITION HOLDINGS LIMITED,LON:LAHL,01/10/2018 16:30:00,9.15,,,,0,9.94,8.74
LANDSCAPE ACQUISITION HOLDINGS LIMITED,LON:LAHW,,,,,,,,
LAND SECURITIES GROUP PLC,LON:LAND,01/10/2018 16:40:53,887.6,887.6,895.8,884.6,1646357,1017.33,880
LANSDOWNE OIL & GAS PLC,LON:LOGP,01/10/2018 16:30:00,2.05,2.16,2.35,2,4480211,2.65,0.8
LATHAM (JAMES) PLC,LON:LTHM,01/10/2018 16:30:00,659,625,659,615.05,6915,970,615
LATHAM (JAMES) PLC,LON:LTHP,01/10/2018 16:30:00,131,,,,0,131,122.5
LAW DEBENTURE CORPORATION PLC,LON:LWDB,01/10/2018 16:35:05,606,611.44,616,606,80407,652,549.93
LAZARD WORLD TRUST FUND,LON:WTR,01/10/2018 16:39:33,366,361.5,368,359.64,33640,396,353.52
LB-SHELL PLC,LON:LBP,01/10/2018 16:30:00,0.19,0.19,0.19,0.19,50000,2.69,0.07
LEAF CLEAN ENERGY COMPANY,LON:LEAF,01/10/2018 16:30:00,17,16,17,16,105177,37.88,14
LEARNING TECHNOLOGIES GROUP PLC,LON:LTG,01/10/2018 16:35:06,163,165,166.25,159.63,2542592,166.5,51.25
LEEDS GROUP PLC,LON:LDSG,01/10/2018 16:30:00,30,,,,0,41,26.3
LEGAL & GENERAL GROUP PLC,LON:LGEN,01/10/2018 16:40:53,259.2,261.9,264,259,16718702,289.45,248.8
LEGENDARY INVESTMENTS PLC,LON:LEG,,,,,,,,
LEKOIL LIMITED,LON:LEK,01/10/2018 16:30:00,15.95,16.06,16.4,15.03,134297,21.36,15.03
LIDCO GROUP PLC,LON:LID,01/10/2018 16:30:00,5.5,5.5,5.5,5.5,81000,9.38,5.5
LIFE SETTLEMENT ASSETS PLC,LON:LSAA,01/10/2018 16:30:00,1.42,,,,0,1.5,1.35
LIFE SETTLEMENT ASSETS PLC,LON:LSAB,01/10/2018 16:30:00,0.55,,,,0,0.73,0.55
LIFE SETTLEMENT ASSETS PLC,LON:LSAD,01/10/2018 16:30:00,0,,,,0,0.55,0.55
LIFE SETTLEMENT ASSETS PLC,LON:LSAE,01/10/2018 16:30:00,0,,,,0,1.55,1.5
LIGHTHOUSE GROUP PLC,LON:LGT,01/10/2018 16:30:00,33,33.59,33.63,33,58738,41,16
LIGHTWAVERF PLC,LON:LWRF,01/10/2018 16:30:00,12.77,12.77,12.77,12.77,800,24.98,9
LIMITLESS EARTH PLC,LON:LME,01/10/2018 16:30:00,5.74,,,,0,5.75,3.3
LINDSELL TRAIN INVESTMENT TRUST PLC,LON:LTI,01/10/2018 16:35:17,1260,1214.8,1260,1195,170,1270.75,733.6
LIONSGOLD LIMITED,LON:LION,01/10/2018 16:30:00,2.64,,,,0,5.35,1
LIONTRUST ASSET MANAGEMENT PLC,LON:LIO,01/10/2018 16:35:25,640,653,653,640,2996,697.6,460.3
LIVE COMPANY GROUP PLC,LON:LVCG,01/10/2018 16:30:00,79.5,79.9,81,78.1,75706,105,30
LIVERMORE INVESTMENTS GROUP LIMITED,LON:LIV,01/10/2018 16:30:00,37.4,37.6,37.6,37.4,10000,55.5,35
LLOYDS BANKING GROUP PLC,LON:LLOY,01/10/2018 16:40:29,58.54,59,59.24,58.43,134390463,72.77,58.43
LMS CAPITAL PLC,LON:LMS,01/10/2018 16:30:00,50.1,49.62,50.1,49.62,18658,53.5,44.75
LOCATION SCIENCES GROUP PLC,LON:LSAI,01/10/2018 16:30:00,0.02,0.02,0.02,0.02,16027506,0.04,0
LOK'N STORE GROUP PLC,LON:LOK,01/10/2018 16:30:00,429,428,435,415.01,3854,450,345
LONDON & ASSOCIATED PROPERTIES PLC,LON:LAS,01/10/2018 16:30:00,27.82,,,,0,31,18
LONDON FINANCE & INVESTMENT GROUP PLC,LON:LFI,01/10/2018 16:30:00,42.75,42.5,42.75,42.5,18052,46,41
LONDONMETRIC PROPERTY PLC,LON:LMP,01/10/2018 16:42:02,179.6,179.1,180.8,176.7,742024,197.4,164
LONDON SECURITY PLC,LON:LSC,01/10/2018 16:30:00,2000,,,,0,2200,2000
LONDON STOCK EXCHANGE GROUP PLC,LON:LSE,01/10/2018 16:40:53,4585,4580,4603,4561,518039,4814,3612
LONMIN PLC,LON:LMI,01/10/2018 16:35:10,43.32,41.27,44.94,41.27,176999,109.5,36
LOOKERS PLC,LON:LOOK,01/10/2018 16:35:19,107.6,108,109.6,106.16,320317,121.5,78.5
LOOPUP GROUP PLC,LON:LOOP,01/10/2018 17:07:51,387.5,390.01,395,365.01,107159,505.99,255
LOW & BONAR PLC,LON:BD46,,0,,,,0,,
LOW & BONAR PLC,LON:BD70,31/10/2017 11:04:38,75.5,,,,0,,
LOW & BONAR PLC,LON:BD90,25/08/2017 15:05:59,69,,,,0,,
LOW & BONAR PLC,LON:LWB,01/10/2018 16:35:10,39,39.93,40.4,39,179714,83.5,35.82
LOWLAND INVESTMENT COMPANY PLC,LON:LWI,01/10/2018 16:30:00,1515,1514,1535,1510,12590,1590,1440
LPA GROUP PLC,LON:LPA,01/10/2018 16:30:00,110,112,112,110,13760,183,95
LSL PROPERTY SERVICES PLC,LON:LSL,01/10/2018 16:35:11,260,266,270,260,67082,305,213.2
LUCECO PLC,LON:LUCE,01/10/2018 16:30:00,50.4,50.6,50.7,50.4,57713,267.5,32.75
LXB RETAIL PROPERTIES PLC,LON:LXB,01/10/2018 16:30:00,12.16,12.16,12.16,12.16,5461,28.38,11.8
LXI REIT PLC,LON:LXI,01/10/2018 17:07:44,114,113,115.5,113,396286,118,99.95
MACAU PROPERTY OPPORTUNITIES FUND LIMITED,LON:MPO,01/10/2018 16:30:00,189.98,,,,0,206,160
MACFARLANE GROUP PLC,LON:MACF,01/10/2018 16:35:11,103,104.45,104.5,102,57557,114,67.06
MAESTRANO GROUP PLC,LON:MNO,01/10/2018 16:30:00,11,,,,0,15.45,11
MAINTEL HOLDINGS PLC,LON:MAI,01/10/2018 16:30:00,690,675,700,650.01,4274,899.99,600
MAISTRO PLC,LON:MAIS,01/10/2018 16:30:00,4.39,4.2,4.39,4.2,42284,7.19,3.4
MAJEDIE INVESTMENTS PLC,LON:MAJE,01/10/2018 16:35:01,282,278.48,284,277,13771,311,270.08
MAJESTIC WINE PLC,LON:WINE,01/10/2018 16:35:02,394.5,391,394.5,391,23511,495,332
MALVERN INTERNATIONAL PLC,LON:MLVN,01/10/2018 16:30:00,6.9,,,,0,8.4,2.26
MANAGEMENT CONSULTING GROUP PLC,LON:MMC,01/10/2018 16:30:00,1.5,1.5,1.5,1.5,2264081,7.25,1
MANAGEMENT RESOURCE SOLUTIONS PLC,LON:MRS,01/10/2018 16:30:00,7.54,7.41,7.59,7.22,232939,10.5,4.1
MANCHESTER & LONDON INVESTMENT TRUST PLC,LON:MNL,01/10/2018 16:30:00,510.5,509.08,520,508.6,9962,542,380
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDO,01/10/2018 16:30:00,0,,,,0,1.66,1.66
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDOB,,,,,,,,
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDOJ,,,,,,,,
MAN GROUP PLC,LON:EMG,01/10/2018 17:03:59,177.09,176.45,178.25,175.05,4281299,219.2,160.35
MANX FINANCIAL GROUP PLC,LON:MFX,01/10/2018 16:30:00,10.51,,,,0,14.85,8.51
MANX TELECOM PLC,LON:MANX,01/10/2018 16:35:15,184.5,187.3,187.85,184,163676,200,161.3
MARBLE POINT LOAN FINANCING LIMITED,LON:MPLF,01/10/2018 16:30:00,1.04,,,,0,1.04,1.01
MARECHALE CAPITAL PLC,LON:MAC,01/10/2018 16:30:00,1.2,,,,0,3.4,0.75
MARKS AND SPENCER GROUP PLC,LON:MKS,01/10/2018 16:40:53,283.9,284.7,286.3,282.7,6062076,355.3,262
MARLOWE PLC,LON:MRL,01/10/2018 16:30:00,543.5,544,549.6,530.4,64255,570,331.2
MARSHALL MOTOR HOLDINGS PLC,LON:MMH,01/10/2018 16:30:00,148.9,148.9,148.9,148.9,500,182,145
MARSHALLS PLC,LON:MSLH,01/10/2018 16:35:09,416.4,420,422.48,415.4,240957,502,380.4
MARSH & MCLENNAN COS. INC,LON:MHM,01/10/2018 16:30:00,85.81,,,,0,85.94,80.37
MARSTON'S PLC,LON:92IP,07/01/2015 11:12:56,120,,,,0,,
MARSTON'S PLC,LON:MARS,01/10/2018 16:35:02,98.45,99.3,100.2,98.4,735490,121.3,89.2
MARTIN CURRIE ASIA UNCONSTRAINED TRUST PLC,LON:MCP,01/10/2018 16:30:00,372.4,375.65,375.65,371.8,13289,415,367
MARTIN CURRIE GLOBAL PORTFOLIO TRUST PLC,LON:MNP,01/10/2018 16:35:25,264,261.25,265,261.1,40818,267,222
MARUWA CO. LTD,LON:MAW,19/09/2018 07:15:50,7620,,,,0,9950,6029.25
MARWYN VALUE INVESTORS LIMITED,LON:MVI,01/10/2018 16:30:55,131,130.6,131,129.08,16206,168.75,122
MARWYN VALUE INVESTORS LIMITED,LON:MVIR,01/10/2018 16:30:00,150,,,,0,183.6,150
MATOMY MEDIA GROUP LTD.,LON:MTMY,01/10/2018 16:30:00,30,31,31,30,8000,98,30
MATTIOLI WOODS PLC,LON:MTW,01/10/2018 16:35:23,840,837,840,835,5717,865,725
MAVEN INCOME AND GROWTH VCT 2 PLC,LON:MIG2,01/10/2018 16:30:00,30.4,,,,0,41.5,30
MAVEN INCOME AND GROWTH VCT 3 PLC,LON:MIG3,01/10/2018 16:30:00,59.85,,,,0,74.27,55
MAVEN INCOME AND GROWTH VCT 5 PLC,LON:MIG5,01/10/2018 16:30:00,29.4,,,,0,34.5,29.4
MAVEN INCOME AND GROWTH VCT 6 PLC,LON:MIG6,01/10/2018 16:30:00,51,,,,0,57,51
MAVEN INCOME & GROWTH VCT 4 PLC,LON:MAV4,01/10/2018 16:30:00,63,,,,0,81,62
MAVEN INCOME & GROWTH VCT PLC,LON:MIG1,01/10/2018 16:30:00,44.75,44.75,44.75,44.75,223,58.21,42
MAXCYTE INC,LON:MXCR,01/10/2018 16:30:00,253.5,,,,0,274,236
MAXCYTE INC,LON:MXCT,01/10/2018 16:30:00,238,238,238,238,2066,284,232.8
MAYAN ENERGY LIMITED,LON:MYN,01/10/2018 16:30:00,0.37,0.37,0.37,0.36,1612066,1,0.25
MBL GROUP PLC,LON:MUBL,01/10/2018 16:30:00,4,4,4,4,1222,13.5,1
MCBRIDE PLC,LON:MCB,01/10/2018 16:35:16,141.6,145,145,140.4,102731,235,108.8
MCCARTHY & STONE PLC,LON:MCS,01/10/2018 16:35:02,134.5,137.9,137.9,133,919138,172.2,96.05
MCCOLL'S RETAIL GROUP PLC,LON:MCLS,01/10/2018 16:35:28,145.5,147.9,149.5,144,7612,300.75,125
MCKAY SECURITIES PLC,LON:MCKS,01/10/2018 16:30:00,268,268,271,268,4533,289,212
MC MINING LIMITED,LON:MCM,01/10/2018 16:30:00,21.2,21.2,21.2,21.2,9443,60.4,18.15
M&C SAATCHI PLC,LON:SAA,01/10/2018 16:35:25,375,378.5,382,370,49994,430,310
MEARS GROUP PLC,LON:MER,01/10/2018 16:35:25,358,359,363.08,355,53769,512,300
MEDAPHOR GROUP PLC,LON:MED,01/10/2018 16:30:00,10.6,10.6,10.6,10.6,2000,24,7
MEDIA AND INCOME TRUST PLC,LON:MEI,,0,,,,0,,
MEDIA AND INCOME TRUST PLC,LON:MEIP,,0,,,,0,,
MEDIAZEST PLC,LON:MDZ,01/10/2018 16:30:00,0.09,0.09,0.09,0.09,524966,0.27,0.09
MEDICA GROUP PLC,LON:MGP,01/10/2018 16:35:25,153.6,158.5,159.24,150.8,162663,233,110.1
MEDICLINIC INTERNATIONAL PLC,LON:MDC,01/10/2018 16:42:02,432,429.8,434.8,425.9,971357,712.4,419.5
MEDICX FUND LIMITED,LON:MXF,01/10/2018 16:35:20,80.6,81.2,82.4,80.6,450033,91.75,74.9
MEGGITT PLC,LON:MGGT,01/10/2018 16:40:53,569.8,567,576.77,564.2,1784942,583.8,415.5
MEIKLES LIMITED,LON:MIK,04/01/2013 10:51:40,0,,,,0,,
MELROSE INDUSTRIES PLC,LON:MRO,01/10/2018 16:40:53,199.65,200.6,201.7,195.95,15710097,248.8,194.61
MENHADEN CAPITAL PLC,LON:MHN,01/10/2018 16:30:00,70.13,,,,0,72.22,60.99
MENZIES(JOHN) PLC,LON:68HN,14/06/2017 13:08:55,124,,,,0,124,120
MENZIES(JOHN) PLC,LON:MNZS,01/10/2018 16:35:02,549,550.32,551.8,547.18,66132,725,540
MERCANTILE INVESTMENT TRUST (THE) PLC,LON:MRC,01/10/2018 16:35:13,212.55,213.4,213.4,210.58,216692,233.25,200.3
MERCANTILE PORTS & LOGISTICS LIMITED,LON:MPL,01/10/2018 16:30:00,2.3,2.56,2.56,2.3,99138,9.75,2
MERCHANTS TRUST PLC,LON:72HN,07/06/2017 12:05:06,72.25,,,,0,77,71
MERCHANTS TRUST PLC,LON:MRCH,01/10/2018 16:35:06,508,504.93,510.45,502,127087,542,450
MERCIA TECHNOLOGIES PLC,LON:MERC,01/10/2018 16:30:00,34.16,35.02,35.02,34.16,40618,44.86,27.5
MEREO BIOPHARMA GROUP PLC,LON:MPH,01/10/2018 16:30:00,231.99,,,,0,353,230
MERLIN ENTERTAINMENTS PLC,LON:MERL,01/10/2018 16:41:36,402.6,401,407.8,397.5,2154312,469.4,317.1
MERRILL LYNCH INTERNATIONAL & CO CV,LON:32OC,,,,,,,,
METALS EXPLORATION PLC,LON:MTL,01/10/2018 16:30:00,1.61,1.58,1.61,1.58,216745,4.42,1.5
METAL TIGER PLC,LON:MTR,01/10/2018 16:30:00,2.42,2.4,2.42,2.36,4853091,3.44,0.02
METMINCO LIMITED,LON:MNC,01/10/2018 16:30:00,0.35,,,,0,2.58,0.3
METRO BANK PLC,LON:MTRO,01/10/2018 16:41:36,2852,2974,2984,2852,153076,4056,2674
MICHELMERSH BRICK HOLDINGS PLC,LON:MBH,01/10/2018 16:30:00,85.06,86.04,87.5,85.06,43695,102.47,75
MICRO FOCUS INTERNATIONAL PLC,LON:MCRO,01/10/2018 16:40:53,1429,1426,1435,1407,1134916,2970.5,782.2
MICROGEN PLC,LON:MCGN,01/10/2018 16:35:23,420,410,424,410,3240,512,348
MICROSAIC SYSTEMS PLC,LON:MSYS,01/10/2018 16:30:00,1.57,1.7,1.7,1.57,290836,4.64,0.9
MIDATECH PHARMA PLC,LON:MTPH,01/10/2018 16:30:00,22.25,23,23,22.25,39714,54,21.7
MIDDLEFIELD CANADIAN INCOME PCC,LON:MCT,01/10/2018 16:30:00,104.93,105.22,105.44,103.22,127873,107,88.71
MIDWICH GROUP PLC,LON:MIDW,01/10/2018 16:30:00,675,675,680,660,6568,710,398.88
MID-WYND INTERNATIONAL INVESTMENT TRUST PLC,LON:MWY,01/10/2018 16:30:00,536.29,536.34,536.34,531.9,20466,545,460
MILA RESOURCES PLC,LON:MILA,01/10/2018 16:30:00,3.2,,,,0,4.75,3.9
MILLENNIUM & COPTHORNE HOTELS PLC,LON:MLC,01/10/2018 16:35:00,521,515,523,507,72996,630,435.9
MINCON GROUP PLC,LON:MCON,01/10/2018 16:30:00,137.25,137.25,137.25,137.25,1948,156,91
MIND GYM PLC,LON:MIND,01/10/2018 16:30:00,165,165,165,165,7620,190,164.67
MINDS + MACHINES GROUP LIMITED,LON:MMX,01/10/2018 16:30:00,6.18,6.3,6.3,6.18,315179,11.5,0.1
MINERAL & FINANCIAL INVESTMENTS LIMITED,LON:MAFL,01/10/2018 16:38:00,6,6.2,6.2,6,143783,16,6
MINOAN GROUP PLC,LON:MIN,01/10/2018 16:30:00,3.24,3.13,3.29,3.1,349958,8.74,2.13
MI-PAY GROUP PLC,LON:MPAY,01/10/2018 16:30:00,10.5,10,10.5,10,65000,14,8.3
MIRADA PLC,LON:MIRA,01/10/2018 16:30:00,0.72,,,,0,1.63,0.5
MIRRIAD ADVERTISING PLC,LON:MIRI,01/10/2018 16:30:00,27,29,29.4,27,16910,67,27
MITCHELLS & BUTLERS PLC,LON:MAB,01/10/2018 16:42:02,262.2,264.2,264.8,261.4,275120,286.8,221.4
MITHRAS INVESTMENT TRUST PLC,LON:MTH,28/09/2018 16:30:00,234,,,,0,267.2,216.1
MITIE GROUP PLC,LON:MTO,01/10/2018 16:35:09,145,146,149.44,143.9,641468,260.1,134.3
MITON GLOBAL OPPORTUNITIES PLC,LON:MIGO,01/10/2018 16:30:00,277.15,279,279,277.15,32507,297,252
MITON GROUP PLC,LON:MGR,01/10/2018 16:30:00,74.6,71.6,75.4,71.35,765498,75.4,34.75
MITON UK MICROCAP TRUST PLC,LON:MINI,01/10/2018 16:30:00,65.2,65.94,66,65.2,126832,68.8,60
MITSUBISHI ELECTRIC CORPORATION,LON:MEL,01/10/2018 10:24:00,1562.75,1554.03,1565.43,1554.03,217340,2176.5,1413.95
MJ GLEESON PLC,LON:GLE,01/10/2018 16:37:51,744,744.16,757.04,740,18200,830,662.5
MKANGO RESOURCES LTD,LON:MKA,01/10/2018 16:30:00,8.76,8.8,8.8,8.76,104196,12.84,0.09
MOBEUS INCOME & GROWTH 2 VCT PLC,LON:MIG,01/10/2018 16:30:00,87,89,89,87,3519,96,83.5
MOBEUS INCOME & GROWTH 4 VCT PLC,LON:MIG4,01/10/2018 16:30:00,74,74,74,74,3085,80.25,73
MOBEUS INCOME & GROWTH VCT PLC,LON:MIX,01/10/2018 16:30:00,60,59.5,60,59.5,3714,72,59.5
MOBILE STREAMS PLC,LON:MOS,01/10/2018 16:30:00,0.82,0.8,0.88,0.77,850493,3.73,0.68
MOBILE TORNADO GROUP PLC,LON:MBT,01/10/2018 16:30:00,4.77,4.77,4.77,4.77,16333,10.15,3
MOBILITYONE LIMITED,LON:MBO,01/10/2018 16:30:00,3.42,4,4,3.4,258305,6,3.25
MODERN WATER PLC,LON:MWG,01/10/2018 16:30:00,10.08,9.54,10.25,9.54,57905,18.5,6.2
MONDI PLC,LON:MNDI,01/10/2018 16:40:53,2115,2102,2135,2098,1419312,2250,1684
MONEYSUPERMARKET.COM GROUP PLC,LON:MONY,01/10/2018 16:35:52,283.6,278.7,286,277.2,2289962,369,241.4
MONKS INVESTMENT TRUST PLC,LON:MNKS,01/10/2018 16:41:36,839,841,842,835.84,153271,874,698.5
MONTANARO EUROPEAN SMALLER C. TST PLC,LON:MTE,01/10/2018 16:30:00,955,965.5,970,955,4741,990,755.15
MONTANARO UK SMALLER COMPANIES INVESTMENT TRUST PLC,LON:MTU,01/10/2018 16:30:00,120.5,121.66,121.66,120.5,28402,123,89.6
MORGAN ADVANCED MATERIALS PLC,LON:BA05,17/03/2016 11:07:26,95,,,,0,,
